En03;216379;1;D24;Spécialité du diplôme (2e essai);DIPSCDB;ECONOMIE;ECONOMIE;-;0311;27;Gestionnaire 01;02;0;Enquêteur 03
En03;216379;1;G15a;Profession de la mère;MPCLCA;SECRETAIRE;SECRETAIRE;RC*;542A - Secrétaires;27;Gestionnaire 01;02;0;Enquêteur 03
En03;216379;1;G5a;Profession du père;FPCLCA;CHAUFFEUR CAMION;CHAUFFEUR CAMION;RC*;641A - Conducteurs routiers et grands routiers;27;Gestionnaire 01;02;0;Enquêteur 03
En03;216380;1;BA10a;Profession principale;PCLCA;MECANICIEN;MECANICIEN;RC*;634D - Mécaniciens qualifiés de maintenance, entretien : équipements non industriels;87;Gestionnaire 01;02;0;Enquêteur 03
En03;216380;1;BA22b;Nom de l'employeur;NOMSOC;RSMA;ARMEE;-;-;87;Gestionnaire 01;02;0;Enquêteur 03
En03;216380;1;BA29;Nom de l'employeur;EMPL;RSMA;-;-;-;87;Gestionnaire 01;02;0;Enquêteur 03
En03;216380;1;BA32a;Activité économique de l'établissement employeur;ACTIVA;ARMEE;ARMEE;CCS;8422Z - Défense;87;Gestionnaire 01;02;0;Enquêteur 03
En03;216380;1;BA51;Profession dans autre activité;SPCLCA;POMPISTE;POMPISTE;RC*;554J - Pompistes et gérants de station-service (salariés ou mandataires);87;Gestionnaire 01;02;0;Enquêteur 03
En03;216380;1;BB3;Echelle / échelon / niveau / indice;GRADEC;SERGENT CHEF;-;-;-;87;Gestionnaire 01;02;0;Enquêteur 03
En03;216380;1;BE6a;Activité économique établissement;CACTIV;ARMEE;ARMEE;CCS;8422Z;87;Gestionnaire 01;02;0;Enquêteur 03
En03;216380;1;BE8a;Profession à l'entrée dans l'entreprise;CPCLCA;MONITEUR;MONITEUR;RC*;HORS;87;Gestionnaire 01;02;0;Enquêteur 03
En03;216380;1;D20;Diplôme le plus élevé;DIPINTA;CAP;CAP;NULL;5000251s;87;Gestionnaire 01;02;0;Enquêteur 03
En03;216380;1;D21;Spécialité du diplôme;DIPSCDA;MECANIQUE GENERALE;MECANIQUE GENERALE;-;0715;87;Gestionnaire 01;02;0;Enquêteur 03
En03;216380;1;E12a;Activité principale année précédente;EACTIV;ARMEE;NULL;NULL;NULL;87;Gestionnaire 01;02;0;Enquêteur 03
En03;216380;2;D20;Diplôme le plus élevé;DIPINTA;BAC GENERAL;BAC GENERAL;NULL;4700130a;87;Gestionnaire 01;02;0;Enquêteur 03
En03;216380;2;D21;Spécialité du diplôme;DIPSCDA;L (LITTERAIRE);L (LITTERAIRE);-;0288;87;Gestionnaire 01;02;0;Enquêteur 03
En03;216380;2;G5a;Profession du père;FPCLCA;GUIDE TOURISTIQUE;GUIDE TOURISTIQUE;RC*;546E - Autres agents et hôtesses d'accompagnement (transports, tourisme);87;Gestionnaire 01;02;0;Enquêteur 03
En03;216381;1;BA10a;Profession principale;PCLCA;ETALAGISTE;ETALAGISTE;RC*;465A - Concepteurs et assistants techniques des arts graphiques, de la mode et de la décoration salariés;87;Gestionnaire 01;03;0;Enquêteur 03
En03;216381;1;BA22b;Nom de l'employeur;NOMSOC;MAGASIN ANTOINETTE;MAGASIN;-;-;87;Gestionnaire 01;03;0;Enquêteur 03
En03;216381;1;BA29;Nom de l'employeur;EMPL;MAGASIN ANTOINETTE;-;-;-;87;Gestionnaire 01;03;0;Enquêteur 03
En03;216381;1;BA32a;Activité économique de l'établissement employeur;ACTIVA;MAGASIN;MAGASIN;CCS;4711F - Hypermarchés;87;Gestionnaire 01;03;0;Enquêteur 03
En03;216381;1;D20;Diplôme le plus élevé;DIPINTA;CAP;CAP;NULL;5000255s;87;Gestionnaire 01;03;0;Enquêteur 03
En03;216381;1;D21;Spécialité du diplôme;DIPSCDA;ELECTRICIEN;ELECTRICIEN;-;0713;87;Gestionnaire 01;03;0;Enquêteur 03
En03;216381;1;E12a;Activité principale année précédente;EACTIV;ALIMENTATION;ALIMENTATION;CCS;4711D - Supermarchés;87;Gestionnaire 01;03;0;Enquêteur 03
En03;216381;1;E9a;Profession année dernière;EPCLCA;JARDINIER;JARDINIER;RCS;631A - Jardiniers;87;Gestionnaire 01;03;0;Enquêteur 03
En03;216381;1;G15a;Profession de la mère;MPCLCA;ARTISANE;ARTISANE;RC*;214F;87;Gestionnaire 01;03;0;Enquêteur 03
En03;216381;1;G5a;Profession du père;FPCLCA;AGRICULTEUR;AGRICULTEUR;RC*;111F;87;Gestionnaire 01;03;0;Enquêteur 03
En04;216384;1;C6a;Profession antérieure;APCLCA;ETALAGISTE;ETALAGISTE;RCS;465A - Concepteurs et assistants techniques des arts graphiques, de la mode et de la décoration salariés;83;Gestionnaire 01;02;0;Enquêteur 04
En04;216384;1;C8;Activité principale employeur;AACTIV;MAGASIN;MAGASIN;CCS;4711F - Hypermarchés;83;Gestionnaire 01;02;0;Enquêteur 04
En04;216384;1;D38;Année d'études atteinte et diplôme préparé;NIVINTA;1ERE ANNE BEP;1ERE ANNE BEP;CCS;68882;83;Gestionnaire 01;02;0;Enquêteur 04
En04;216384;1;G5a;Profession du père;FPCLCA;AGRICULTEUR;AGRICULTEUR;RC*;111F;83;Gestionnaire 01;02;0;Enquêteur 04
En04;216384;2;BA10a;Profession principale;PCLCA;AGENT TECHNIQUE;AGENT TECHNIQUE;RC*;479B - Experts salariés de niveau technicien, techniciens divers;83;Gestionnaire 01;02;0;Enquêteur 04
En04;216384;2;BA22b;Nom de l'employeur;NOMSOC;IJSPF;ADMINISTRATION TERRITORIALE;-;-;83;Gestionnaire 01;02;0;Enquêteur 04
En04;216384;2;BA29;Nom de l'employeur;EMPL;IJSPF;-;-;-;83;Gestionnaire 01;02;0;Enquêteur 04
En04;216384;2;BA32a;Activité économique de l'établissement employeur;ACTIVA;ADMINISTRATION TERRITORIALE;ADMINISTRATION TERRITORIALE;CCS;8411Z - Administration publique générale;83;Gestionnaire 01;02;0;Enquêteur 04
En04;216384;2;BB3;Echelle / échelon / niveau / indice;GRADEC;AGENT TECHNIQUE PRINCIPALE;-;-;-;83;Gestionnaire 01;02;0;Enquêteur 04
En04;216384;2;BE6a;Activité économique établissement;CACTIV;ENTRETIEN;ENTRETIEN;CCS;NULL;83;Gestionnaire 01;02;0;Enquêteur 04
En04;216384;2;D20;Diplôme le plus élevé;DIPINTA;BAC TECHNOLOGIE;BAC TECHNOLOGIE;NULL;4300251s;83;Gestionnaire 01;02;0;Enquêteur 04
En04;216384;2;D21;Spécialité du diplôme;DIPSCDA;F1 GENIE MECANIQUE;F1 GENIE MECANIQUE;-;0715;83;Gestionnaire 01;02;0;Enquêteur 04
En04;216384;2;E12a;Activité principale année précédente;EACTIV;ADMINISTRATION TERRITORIALE;NULL;NULL;NULL;83;Gestionnaire 01;02;0;Enquêteur 04
En03;216385;1;BA10a;Profession principale;PCLCA;AGRICULTRICE;AGRICULTRICE;RC*;111F;67;Gestionnaire 01;02;0;Enquêteur 03
En03;216385;1;BA23a;Activité économique de l'entreprise / patente;ACTIV;AGRICULTURE;AGRICULTURE;CCS;0111Z - Culture de céréales (à l'exception du riz), de légumineuses et de graines oléagineuses;67;Gestionnaire 01;02;0;Enquêteur 03
En03;216385;1;D38;Année d'études atteinte et diplôme préparé;NIVINTA;CM2;CM2;CCS;79991;67;Gestionnaire 01;02;0;Enquêteur 03
En03;216385;1;G15a;Profession de la mère;MPCLCA;AGRICULTRICE;AGRICULTRICE;RC*;111F;67;Gestionnaire 01;02;0;Enquêteur 03
En03;216385;1;G5a;Profession du père;FPCLCA;OUVRIER ROUTIER;OUVRIER ROUTIER;RC*;671B;67;Gestionnaire 01;02;0;Enquêteur 03
En04;216386;1;BA10a;Profession principale;PCLCA;AGENT CUISINE;AGENT CUISINE;RC*;525C - Agents de service de la fonction publique (sauf écoles, hôpitaux);35;Gestionnaire 01;02;0;Enquêteur 04
En04;216386;1;BA22b;Nom de l'employeur;NOMSOC;EDUCATION;EDUCATION;-;-;35;Gestionnaire 01;02;0;Enquêteur 04
En04;216386;1;BA29;Nom de l'employeur;EMPL;EDUCATION;-;-;-;35;Gestionnaire 01;02;0;Enquêteur 04
En04;216386;1;BA32a;Activité économique de l'établissement employeur;ACTIVA;EDUCATION;EDUCATION;CCS;8531Z - Enseignement secondaire général;35;Gestionnaire 01;02;0;Enquêteur 04
En04;216386;1;BB3;Echelle / échelon / niveau / indice;GRADEC;C1;-;-;-;35;Gestionnaire 01;02;0;Enquêteur 04
En04;216386;1;BE6a;Activité économique établissement;CACTIV;EDUCATION;EDUCATION;CCS;8531Z;35;Gestionnaire 01;02;0;Enquêteur 04
En04;216386;1;BE8a;Profession à l'entrée dans l'entreprise;CPCLCA;AGENT TECHNIQUE;AGENT TECHNIQUE;RC*;479B - Experts salariés de niveau technicien, techniciens divers;35;Gestionnaire 01;02;0;Enquêteur 04
En04;216386;1;D20;Diplôme le plus élevé;DIPINTA;CERTIFICAT DETUDE;CERTIFICAT DETUDE;NULL;7400100a;35;Gestionnaire 01;02;0;Enquêteur 04
En04;216386;1;D21;Spécialité du diplôme;DIPSCDA;FORMATION GENERALE;FORMATION GENERALE;-;0011;35;Gestionnaire 01;02;0;Enquêteur 04
En04;216386;1;E12a;Activité principale année précédente;EACTIV;EDUCATION;NULL;NULL;NULL;35;Gestionnaire 01;02;0;Enquêteur 04
En04;216386;1;G15a;Profession de la mère;MPCLCA;SERVEUSE;SERVEUSE;RC*;561A;35;Gestionnaire 01;02;0;Enquêteur 04
En04;216386;1;G5a;Profession du père;FPCLCA;CHAUFFEUR;CHAUFFEUR;RC*;641A - Conducteurs routiers et grands routiers;35;Gestionnaire 01;02;0;Enquêteur 04
En03;216389;1;C6a;Profession antérieure;APCLCA;AGRICULTEUR;AGRICULTEUR;RC*;691E - Ouvriers agricoles sans spécialisation particulière;83;Gestionnaire 01;03;0;Enquêteur 03
En03;216389;1;C8;Activité principale employeur;AACTIV;AGRICULTURE;AGRICULTURE;CCS;0111Z - Culture de céréales (à l'exception du riz), de légumineuses et de graines oléagineuses;83;Gestionnaire 01;03;0;Enquêteur 03
En03;216389;1;D20;Diplôme le plus élevé;DIPINTA;CEP;CEP;NULL;7400100a;83;Gestionnaire 01;03;0;Enquêteur 03
En03;216389;1;D21;Spécialité du diplôme;DIPSCDA;FORMATION GENERALE;FORMATION GENERALE;-;0011;83;Gestionnaire 01;03;0;Enquêteur 03
En03;216389;1;G15a;Profession de la mère;MPCLCA;ARTISANE;ARTISANE;RC*;214F;83;Gestionnaire 01;03;0;Enquêteur 03
En03;216391;1;C6a;Profession antérieure;APCLCA;FEMME DE MENAGE;FEMME DE MENAGE;RC*;563C - Employés de maison et personnels de ménage chez des particuliers;87;Gestionnaire 01;03;0;Enquêteur 03
En03;216391;1;D20;Diplôme le plus élevé;DIPINTA;DNB;DNB;NULL;6400100a;87;Gestionnaire 01;03;0;Enquêteur 03
En03;216391;1;D21;Spécialité du diplôme;DIPSCDA;FORMATION GENERALE;FORMATION GENERALE;-;0011;87;Gestionnaire 01;03;0;Enquêteur 03
En03;216391;1;G5a;Profession du père;FPCLCA;ELECTRICIEN;ELECTRICIEN;RC*;622B;87;Gestionnaire 01;03;0;Enquêteur 03
En03;216391;2;BA10a;Profession principale;PCLCA;MAÇON;MAÇON;RC*;632A - Maçons qualifiés;87;Gestionnaire 01;03;0;Enquêteur 03
En03;216391;2;BA22b;Nom de l'employeur;NOMSOC;commune;MAIRIE;-;-;87;Gestionnaire 01;03;0;Enquêteur 03
En03;216391;2;BA29;Nom de l'employeur;EMPL;commune;-;-;-;87;Gestionnaire 01;03;0;Enquêteur 03
En03;216391;2;BA32a;Activité économique de l'établissement employeur;ACTIVA;MAIRIE;MAIRIE;CCS;8411Z - Administration publique générale;87;Gestionnaire 01;03;0;Enquêteur 03
En03;216391;2;BA51;Profession dans autre activité;SPCLCA;PECHEUR;PECHEUR;RC*;122C;87;Gestionnaire 01;03;0;Enquêteur 03
En03;216391;2;D20;Diplôme le plus élevé;DIPINTA;CERTIFICAT D'ETUDE;CERTIFICAT D'ETUDE;NULL;7400100a;87;Gestionnaire 01;03;0;Enquêteur 03
En03;216391;2;D21;Spécialité du diplôme;DIPSCDA;FORMATION GENERALE;FORMATION GENERALE;-;0011;87;Gestionnaire 01;03;0;Enquêteur 03
En03;216391;2;E12a;Activité principale année précédente;EACTIV;COMMUNE;COMMUNE;CCS;8411Z - Administration publique générale;87;Gestionnaire 01;03;0;Enquêteur 03
En03;216391;2;E9a;Profession année dernière;EPCLCA;MACON;MACON;RC*;632A - Maçons qualifiés;87;Gestionnaire 01;03;0;Enquêteur 03
En03;216391;2;G5a;Profession du père;FPCLCA;POLICE MUNICIPAL;POLICE MUNICIPAL;RC*;531B - Agents des polices municipales*;87;Gestionnaire 01;03;0;Enquêteur 03
En03;216392;1;C6a;Profession antérieure;APCLCA;FEMME DE MENAGE;FEMME DE MENAGE;RC*;563C - Employés de maison et personnels de ménage chez des particuliers;83;Gestionnaire 01;03;0;Enquêteur 03
En03;216392;1;C8;Activité principale employeur;AACTIV;BANQUE;BANQUE;CCS;6419Z - Autres intermédiations monétaires;83;Gestionnaire 01;03;0;Enquêteur 03
En03;216392;1;D38;Année d'études atteinte et diplôme préparé;NIVINTA;CM2;CM2;CCS;79991;83;Gestionnaire 01;03;0;Enquêteur 03
En03;216392;1;G15a;Profession de la mère;MPCLCA;AGRICULTRICE;AGRICULTRICE;RC*;111F;83;Gestionnaire 01;03;0;Enquêteur 03
En03;216392;1;G5a;Profession du père;FPCLCA;AGRICULTEUR;AGRICULTEUR;RC*;111F;83;Gestionnaire 01;03;0;Enquêteur 03
En03;216392;2;C6a;Profession antérieure;APCLCA;OUVRIER ROUTIER;OUVRIER ROUTIER;RCS;671B;83;Gestionnaire 01;03;0;Enquêteur 03
En03;216392;2;C8;Activité principale employeur;AACTIV;CONSTRUCTION ROUTIERE;CONSTRUCTION ROUTIERE;CCS;4211Z - Construction de routes et autoroutes;83;Gestionnaire 01;03;0;Enquêteur 03
En03;216392;2;D38;Année d'études atteinte et diplôme préparé;NIVINTA;CM2;CM2;CCS;79991;83;Gestionnaire 01;03;0;Enquêteur 03
En03;216392;2;G15a;Profession de la mère;MPCLCA;FEMME DE MENAGE;FEMME DE MENAGE;RC*;563C - Employés de maison et personnels de ménage chez des particuliers;83;Gestionnaire 01;03;0;Enquêteur 03
En03;216392;2;G5a;Profession du père;FPCLCA;AGRICULTEUR;AGRICULTEUR;RC*;111F;83;Gestionnaire 01;03;0;Enquêteur 03
En04;216393;1;BA10a;Profession principale;PCLCA;ENSEIGNANTE;ENSEIGNANTE;RC*;422A - Professeurs d'enseignement général des collèges;23;Gestionnaire 01;03;0;Enquêteur 04
En04;216393;1;BA22b;Nom de l'employeur;NOMSOC;EDUCATION NATIONALE;EDUCATION;-;-;23;Gestionnaire 01;03;0;Enquêteur 04
En04;216393;1;BA29;Nom de l'employeur;EMPL;EDUCATION NATIONALE;-;-;-;23;Gestionnaire 01;03;0;Enquêteur 04
En04;216393;1;BA32a;Activité économique de l'établissement employeur;ACTIVA;EDUCATION;EDUCATION;CCS;8531Z - Enseignement secondaire général;23;Gestionnaire 01;03;0;Enquêteur 04
En04;216393;1;BB3;Echelle / échelon / niveau / indice;GRADEC;PLP COMMERCIALISATION ET SERVICE;-;-;-;23;Gestionnaire 01;03;0;Enquêteur 04
En04;216393;1;BE6a;Activité économique établissement;CACTIV;EDUCATION;EDUCATION;CCS;8531Z;23;Gestionnaire 01;03;0;Enquêteur 04
En04;216393;1;BE8a;Profession à l'entrée dans l'entreprise;CPCLCA;ENSEIGNANTE;ENSEIGNANTE;RC*;422A - Professeurs d'enseignement général des collèges;23;Gestionnaire 01;03;0;Enquêteur 04
En04;216393;1;D20;Diplôme le plus élevé;DIPINTA;LICENCE;LICENCE;CCS;2000000a;23;Gestionnaire 01;03;0;Enquêteur 04
En04;216393;1;D21;Spécialité du diplôme;DIPSCDA;LANGUES REGIONALES;LANGUES REGIONALES;-;0231;23;Gestionnaire 01;03;0;Enquêteur 04
En04;216393;1;D23;Diplôme le plus élevé (2e essai);DIPINTB;LICENCE;LICENCE;NULL;2000136a;23;Gestionnaire 01;03;0;Enquêteur 04
En04;216393;1;D24;Spécialité du diplôme (2e essai);DIPSCDB;LANGUES ETRANGERES;LANGUES ETRANGERES;-;0231;23;Gestionnaire 01;03;0;Enquêteur 04
En04;216393;1;D60;Spécialité formation non-formelle;ETMSPA;METEO;-;-;-;23;Gestionnaire 01;03;0;Enquêteur 04
En04;216393;1;E12a;Activité principale année précédente;EACTIV;EDUCATION;EDUCATION;CCS;8531Z - Enseignement secondaire général;23;Gestionnaire 01;03;0;Enquêteur 04
En04;216393;1;G15a;Profession de la mère;MPCLCA;TECHNICIENNE DE SURFACE;TECHNICIENNE DE SURFACE;RC*;684A - Nettoyeurs;23;Gestionnaire 01;03;0;Enquêteur 04
En04;216393;1;G5a;Profession du père;FPCLCA;CHAUFFEUR;CHAUFFEUR;RC*;641A - Conducteurs routiers et grands routiers;23;Gestionnaire 01;03;0;Enquêteur 04
En04;216394;1;BA10a;Profession principale;PCLCA;TECHNICIENNE DE SURFACE;TECHNICIENNE DE SURFACE;RC*;684A - Nettoyeurs;47;Gestionnaire 01;03;0;Enquêteur 04
En04;216394;1;BA22b;Nom de l'employeur;NOMSOC;DISPENSAIRE TUBUAI;SANTE;-;-;47;Gestionnaire 01;03;0;Enquêteur 04
En04;216394;1;BA29;Nom de l'employeur;EMPL;DISPENSAIRE TUBUAI;-;-;-;47;Gestionnaire 01;03;0;Enquêteur 04
En04;216394;1;BA32a;Activité économique de l'établissement employeur;ACTIVA;SANTE;SANTE;CCS;8610Z - Activités hospitalières;47;Gestionnaire 01;03;0;Enquêteur 04
En04;216394;1;D20;Diplôme le plus élevé;DIPINTA;DNB;DNB;NULL;6400100a;47;Gestionnaire 01;03;0;Enquêteur 04
En04;216394;1;D21;Spécialité du diplôme;DIPSCDA;FORMATION GENERALE;FORMATION GENERALE;-;0011;47;Gestionnaire 01;03;0;Enquêteur 04
En04;216394;1;D38;Année d'études atteinte et diplôme préparé;NIVINTA;CAP;CAP;CCS;50000;47;Gestionnaire 01;03;0;Enquêteur 04
En04;216394;1;E12a;Activité principale année précédente;EACTIV;SANTE;SANTE;CCS;8610Z - Activités hospitalières;47;Gestionnaire 01;03;0;Enquêteur 04
En04;216394;1;E9a;Profession année dernière;EPCLCA;TECHNICIENNE DE SURFACE;TECHNICIENNE DE SURFACE;RC*;525C - Agents de service de la fonction publique (sauf écoles, hôpitaux);47;Gestionnaire 01;03;0;Enquêteur 04
En04;216394;1;G15a;Profession de la mère;MPCLCA;TECHNICIENNE DE SURFACE;TECHNICIENNE DE SURFACE;RC*;684A - Nettoyeurs;47;Gestionnaire 01;03;0;Enquêteur 04
En04;216394;1;G5a;Profession du père;FPCLCA;CUISINIER;CUISINIER;RC*;636D - Cuisiniers et commis de cuisine;47;Gestionnaire 01;03;0;Enquêteur 04
En04;216395;1;BA10a;Profession principale;PCLCA;AIDE MATERNELLE;AIDE MATERNELLE;RC*;563A - Assistantes maternelles, gardiennes d'enfants, familles d'accueil;7;Gestionnaire 01;03;0;Enquêteur 04
En04;216395;1;BA22b;Nom de l'employeur;NOMSOC;ECOLE TEINA MAHU;EDUCATION;-;-;7;Gestionnaire 01;03;0;Enquêteur 04
En04;216395;1;BA29;Nom de l'employeur;EMPL;ECOLE TEINA MAHU;-;-;-;7;Gestionnaire 01;03;0;Enquêteur 04
En04;216395;1;BA32a;Activité économique de l'établissement employeur;ACTIVA;EDUCATION;EDUCATION;CCS;8531Z - Enseignement secondaire général;7;Gestionnaire 01;03;0;Enquêteur 04
En04;216395;1;D20;Diplôme le plus élevé;DIPINTA;DNB;DNB;NULL;6400100a;7;Gestionnaire 01;03;0;Enquêteur 04
En04;216395;1;D21;Spécialité du diplôme;DIPSCDA;FORMATION GENERALE;FORMATION GENERALE;-;0011;7;Gestionnaire 01;03;0;Enquêteur 04
En04;216395;1;D38;Année d'études atteinte et diplôme préparé;NIVINTA;2EME ANNEE BEP;2EME ANNEE BEP;CCS;51000;7;Gestionnaire 01;03;0;Enquêteur 04
En04;216395;1;E12a;Activité principale année précédente;EACTIV;MAIRIE;MAIRIE;CCS;8411Z - Administration publique générale;7;Gestionnaire 01;03;0;Enquêteur 04
En04;216395;1;E9a;Profession année dernière;EPCLCA;AIDE MATERNELLE;AIDE MATERNELLE;RC*;563A - Assistantes maternelles, gardiennes d'enfants, familles d'accueil;7;Gestionnaire 01;03;0;Enquêteur 04
En04;216395;1;G5a;Profession du père;FPCLCA;CHEF;CHEF;RC*;HORS;7;Gestionnaire 01;03;0;Enquêteur 04
En04;216395;2;BA10a;Profession principale;PCLCA;AGENT COMMUNALE;AGENT COMMUNALE;RC*;525C - Agents de service de la fonction publique (sauf écoles, hôpitaux);7;Gestionnaire 01;03;0;Enquêteur 04
En04;216395;2;BA22b;Nom de l'employeur;NOMSOC;COMMUNE;MAIRIE;-;-;7;Gestionnaire 01;03;0;Enquêteur 04
En04;216395;2;BA29;Nom de l'employeur;EMPL;COMMUNE;-;-;-;7;Gestionnaire 01;03;0;Enquêteur 04
En04;216395;2;BA32a;Activité économique de l'établissement employeur;ACTIVA;MAIRIE;MAIRIE;CCS;8411Z - Administration publique générale;7;Gestionnaire 01;03;0;Enquêteur 04
En04;216395;2;BA36a;Fonction principale dans l'emploi;FON10A;AGENT COMMUNALE;-;-;-;7;Gestionnaire 01;03;0;Enquêteur 04
En04;216395;2;BB3;Echelle / échelon / niveau / indice;GRADEC;AGENT;-;-;-;7;Gestionnaire 01;03;0;Enquêteur 04
En04;216395;2;BE8a;Profession à l'entrée dans l'entreprise;CPCLCA;CONVOYEUR;CONVOYEUR;RC*;676C - Ouvriers du tri, de l'emballage, de l'expédition, non qualifiés;7;Gestionnaire 01;03;0;Enquêteur 04
En04;216395;2;D38;Année d'études atteinte et diplôme préparé;NIVINTA;6EME;6EME;CCS;79992;7;Gestionnaire 01;03;0;Enquêteur 04
En04;216395;2;E12a;Activité principale année précédente;EACTIV;MAIRIE;NULL;NULL;NULL;7;Gestionnaire 01;03;0;Enquêteur 04
En04;216395;2;G5a;Profession du père;FPCLCA;MECANICIEN;MECANICIEN;RC*;634D - Mécaniciens qualifiés de maintenance, entretien : équipements non industriels;7;Gestionnaire 01;03;0;Enquêteur 04
En04;216396;1;D38;Année d'études atteinte et diplôme préparé;NIVINTA;CM2;CM2;CCS;79991;55;Gestionnaire 01;03;0;Enquêteur 04
En04;216396;1;G5a;Profession du père;FPCLCA;BOUCHERIE;BOUCHERIE;RC*;215B;55;Gestionnaire 01;03;0;Enquêteur 04
En04;216398;1;C6a;Profession antérieure;APCLCA;CAISSIERE;CAISSIERE;RC*;552A - Caissiers de magasin;59;Gestionnaire 01;03;0;Enquêteur 04
En04;216398;1;C8;Activité principale employeur;AACTIV;CINEMA;CINEMA;CCS;5914Z - Projection de films cinématographiques;59;Gestionnaire 01;03;0;Enquêteur 04
En04;216398;1;D20;Diplôme le plus élevé;DIPINTA;CERTIFICAT DETUDE;CERTIFICAT DETUDE;NULL;7400100a;59;Gestionnaire 01;03;0;Enquêteur 04
En04;216398;1;D21;Spécialité du diplôme;DIPSCDA;FORMATION GENERALE;FORMATION GENERALE;-;0011;59;Gestionnaire 01;03;0;Enquêteur 04
En04;216398;1;G5a;Profession du père;FPCLCA;AGRICULTEUR;AGRICULTEUR;RC*;111F;59;Gestionnaire 01;03;0;Enquêteur 04
En03;216402;1;C6a;Profession antérieure;APCLCA;GARDIEN PRISON;GARDIEN PRISON;RCS;531C - Surveillants de l'administration pénitentiaire*;67;Gestionnaire 01;03;0;Enquêteur 03
En03;216402;1;C8;Activité principale employeur;AACTIV;GARDIENNAGE;GARDIENNAGE;CCS;8010Z - Activités de sécurité privée;67;Gestionnaire 01;03;0;Enquêteur 03
En03;216402;1;D20;Diplôme le plus élevé;DIPINTA;BAC GENERAL;BAC GENERAL;NULL;4700120a;67;Gestionnaire 01;03;0;Enquêteur 03
En03;216402;1;D21;Spécialité du diplôme;DIPSCDA;ECONOMIQUE ET SOCIAL;ECONOMIQUE ET SOCIAL;-;0310;67;Gestionnaire 01;03;0;Enquêteur 03
En03;216402;1;G15a;Profession de la mère;MPCLCA;FEMME DE MENAGE;FEMME DE MENAGE;RC*;563C - Employés de maison et personnels de ménage chez des particuliers;67;Gestionnaire 01;03;0;Enquêteur 03
En03;216402;1;G5a;Profession du père;FPCLCA;AGRICULTEUR;AGRICULTEUR;RC*;111F;67;Gestionnaire 01;03;0;Enquêteur 03
En03;216402;2;C6a;Profession antérieure;APCLCA;CUISINIERE;CUISINIERE;RC*;636D - Cuisiniers et commis de cuisine;67;Gestionnaire 01;03;0;Enquêteur 03
En03;216402;2;C8;Activité principale employeur;AACTIV;ENSEIGNEMENT;ENSEIGNEMENT;CCS;8531Z - Enseignement secondaire général;67;Gestionnaire 01;03;0;Enquêteur 03
En03;216402;2;D20;Diplôme le plus élevé;DIPINTA;CAP;CAP;NULL;5000221s;67;Gestionnaire 01;03;0;Enquêteur 03
En03;216402;2;D21;Spécialité du diplôme;DIPSCDA;HOTELLERIE CUISINE;HOTELLERIE CUISINE;-;1013;67;Gestionnaire 01;03;0;Enquêteur 03
En03;216402;2;G15a;Profession de la mère;MPCLCA;FEMME DE MENAGE;FEMME DE MENAGE;RC*;563C - Employés de maison et personnels de ménage chez des particuliers;67;Gestionnaire 01;03;0;Enquêteur 03
